episode,step,t_start,t_end,S_pos_x,S_pos_y,S_pos_z,S_vel_x,S_vel_y,S_vel_z,S_roll,S_pitch,S_azimuth,S_alt_rel,A_x,A_y,A_z,A_r,A_duration,Sp_pos_x,Sp_pos_y,Sp_pos_z,Sp_vel_x,Sp_vel_y,Sp_vel_z,Sp_roll,Sp_pitch,Sp_azimuth,Sp_alt_rel
1,1,1764690442.828809,1764690448.841017,-4.397335828798532e-10,0.022176066349741674,11.553985595302143,0.0021978707518428564,0.0023666711058467627,5.083338737487793,-0.0001544258266221732,-0.00018407349125482142,1.5822997093200684,11.578001022338867,120.0,0.0,520.0,0.0,6.0,2.952034819591608,0.15523340266886798,32.98098686509118,1.1179651021957397,0.02060091681778431,3.6755311489105225,8.105600500130095e-06,-0.04102499410510063,1.5836082696914673,33.005001068115234
1,2,1764690455.860487,1764690461.865978,9.57984818257894,-4.424142670431298,42.898978088390926,1.2065905332565308,-1.9237431287765503,-0.329856812953949,-0.05329020321369171,-0.06860338151454926,-2.6052041053771973,42.92300033569336,220.0,-200.0,500.0,0.0,6.0,18.016990399811753,-17.574600552338175,41.80595002369408,1.9170775413513184,-3.2618963718414307,-0.06100462004542351,-0.0695233941078186,-0.07735852152109146,-2.598388195037842,41.829002380371094
1,3,1764690464.879100,1764690470.890836,20.892871480587807,-27.121436914256453,41.80389351756908,1.1268455982208252,-4.190733909606934,-0.07928063720464706,0.09030673652887344,-0.10765758156776428,1.7977663278579712,41.827003479003906,300.0,250.0,480.0,0.0,6.0,31.52979367972996,-48.643333282635695,35.174723711138384,2.3883605003356934,-4.117365837097168,-2.2330729961395264,0.0892680287361145,-0.10535562038421631,1.864274501800537,35.198001861572266
1,4,1764690479.912544,1764690486.915997,56.565089308976226,-61.261393975602886,28.74344208087766,2.4980661869049072,0.8467642664909363,-0.25110340118408203,-0.06007710099220276,-0.08878323435783386,0.0505058690905571,28.768001556396484,250.0,150.0,500.0,0.0,7.0,73.08694477806773,-47.97778679505391,27.86640488020413,2.958914279937744,2.6940348148345947,0.07355344295501709,0.051214657723903656,-0.08673345297574997,0.09393397718667984,27.89000129699707
1,5,1764690486.927097,1764690493.940833,73.08694477806773,-47.97778679505391,27.86640488020413,2.958914279937744,2.6940348148345947,0.07355344295501709,0.051214657723903656,-0.08673345297574997,0.09393397718667984,27.89000129699707,200.0,-100.0,480.0,0.0,7.0,78.35276485596319,-29.29432482110014,18.926453608549892,0.24241216480731964,3.156644105911255,-2.444782257080078,-0.03651845082640648,-0.06983672082424164,0.0937715545296669,18.950000762939453
1,6,1764690504.964391,1764690508.965871,70.33431880129065,-10.699696921781314,-0.07040376734530973,-0.5263868570327759,1.1577397584915161,-0.02480502985417843,-0.0070386528968811035,-0.033527959138154984,0.1179998517036438,-0.06000000238418579,80.0,20.0,480.0,0.0,4.0,71.77223633428639,-10.145286654759797,-0.013412024059105576,0.16063719987869263,0.2623482942581177,0.09439382702112198,0.008125068619847298,-0.02812429890036583,0.11328164488077164,-0.003000000026077032
1,7,1764690513.984993,1764690517.990850,72.25789617402525,-10.843828090759496,-0.03743599074403381,0.3677203059196472,-0.34364569187164307,0.030307181179523468,0.021121634170413017,0.006206240970641375,-1.0705173015594482,-0.027000000700354576,150.0,100.0,450.0,-300.0,4.0,72.91495634220132,-11.143199126381939,-0.4764393407912708,-0.49637100100517273,-0.3479604125022888,-0.3501373827457428,0.034170396625995636,-0.0521436408162117,2.7611279487609863,-0.45100003480911255
1,8,1764690524.007089,1764690534.016042,71.19137751432348,-14.225678373967865,-0.42842189274416587,-0.690473735332489,-0.9856371879577637,-0.0387154221534729,0.0219741128385067,-0.04180677607655525,2.8194262981414795,-0.40400001406669617,0.0,0.0,0.0,0.0,10.0,68.70599285330815,-18.128675951831127,-0.1423938585723299,-0.3054153025150299,-0.39057835936546326,0.0032395608723163605,0.0012672068551182747,-0.04225832596421242,-2.237555503845215,0.0020000000949949026
1,9,1764690681.460333,1764690685.465870,-2.744021156131371e-10,6.132097954414384e-11,0.0670166018045371,2.1854291844647378e-05,7.453738959384282e-09,0.00029006326803937554,-2.3707251273208385e-07,-1.918559974001255e-05,1.581167221069336,0.0010000000474974513,0.0,0.0,550.0,0.0,4.0,-0.009522659335535089,-0.02217606567016972,11.49700927633543,0.0008469801396131516,-0.005561980418860912,4.9449262619018555,0.00011078597162850201,-0.0002180134761147201,1.581440806388855,11.430000305175781
1,10,1764690694.489421,1764690699.491025,5.742187588945253,-0.7207235468788262,37.76800274765438,0.9948135018348694,-0.5590105056762695,2.394733190536499,-0.0012918737484142184,-0.041590481996536255,-2.8512566089630127,37.70100021362305,200.0,-150.0,480.0,0.0,5.0,12.25572036748259,-5.82123444814119,38.08500754260358,1.876147747039795,-1.8640472888946533,-1.2238720655441284,-0.05248609557747841,-0.06882781535387039,-2.899160623550415,38.018001556396484
